READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,637.0
2013-06-01 01:00:00+00:00,248.0
2013-06-01 02:00:00+00:00,161.0
2013-06-01 03:00:00+00:00,245.0
2013-06-01 04:00:00+00:00,165.99999999999997
2013-06-01 05:00:00+00:00,167.99999999999997
2013-06-01 06:00:00+00:00,227.0
2013-06-01 07:00:00+00:00,161.0
2013-06-01 08:00:00+00:00,202.0
2013-06-01 09:00:00+00:00,386.0
2013-06-01 10:00:00+00:00,532.9999999999999
2013-06-01 11:00:00+00:00,400.0
2013-06-01 12:00:00+00:00,415.00000000000006
2013-06-01 13:00:00+00:00,1084.0
2013-06-01 14:00:00+00:00,877.0
2013-06-01 15:00:00+00:00,1422.0000000000002
2013-06-01 16:00:00+00:00,694.0
2013-06-01 17:00:00+00:00,562.0
2013-06-01 18:00:00+00:00,730.0
2013-06-01 19:00:00+00:00,1957.0
2013-06-01 20:00:00+00:00,1649.0
2013-06-01 21:00:00+00:00,1437.0
2013-06-01 22:00:00+00:00,1028.0
2013-06-01 23:00:00+00:00,1049.0
2013-06-02 00:00:00+00:00,398.0
2013-06-02 01:00:00+00:00,168.99999999999997
2013-06-02 02:00:00+00:00,261.0
2013-06-02 03:00:00+00:00,156.99999999999997
2013-06-02 04:00:00+00:00,215.0
2013-06-02 05:00:00+00:00,198.0
2013-06-02 06:00:00+00:00,201.0
2013-06-02 07:00:00+00:00,221.0
2013-06-02 08:00:00+00:00,180.0
2013-06-02 09:00:00+00:00,169.99999999999997
2013-06-02 10:00:00+00:00,851.0
2013-06-02 11:00:00+00:00,1374.0
2013-06-02 12:00:00+00:00,1732.0000000000002
2013-06-02 13:00:00+00:00,1537.0
2013-06-02 14:00:00+00:00,3335.0
2013-06-02 15:00:00+00:00,1903.0
2013-06-02 16:00:00+00:00,2013.0
2013-06-02 17:00:00+00:00,980.0000000000001
2013-06-02 18:00:00+00:00,2121.0
2013-06-02 19:00:00+00:00,1252.0
2013-06-02 20:00:00+00:00,368.0
2013-06-02 21:00:00+00:00,1160.0000000000002
2013-06-02 22:00:00+00:00,2165.0
2013-06-02 23:00:00+00:00,929.9999999999999
2013-06-03 00:00:00+00:00,357.0
2013-06-03 01:00:00+00:00,147.0
2013-06-03 02:00:00+00:00,259.0
2013-06-03 03:00:00+00:00,139.0
2013-06-03 04:00:00+00:00,218.0
2013-06-03 05:00:00+00:00,338.0
2013-06-03 06:00:00+00:00,145.00000000000003
2013-06-03 07:00:00+00:00,1012.9999999999999
2013-06-03 08:00:00+00:00,1068.0
2013-06-03 09:00:00+00:00,756.0000000000001
2013-06-03 10:00:00+00:00,774.0
2013-06-03 11:00:00+00:00,894.0
2013-06-03 12:00:00+00:00,478.00000000000006
2013-06-03 13:00:00+00:00,250.0
2013-06-03 14:00:00+00:00,159.0
2013-06-03 15:00:00+00:00,618.0000000000001
2013-06-03 16:00:00+00:00,545.0
2013-06-03 17:00:00+00:00,497.0
2013-06-03 18:00:00+00:00,1230.9999999999998
2013-06-03 19:00:00+00:00,1713.0
2013-06-03 20:00:00+00:00,1925.0
2013-06-03 21:00:00+00:00,1755.0000000000002
2013-06-03 22:00:00+00:00,1359.9999999999998
2013-06-03 23:00:00+00:00,1092.0
2013-06-04 00:00:00+00:00,180.0
2013-06-04 01:00:00+00:00,216.00000000000003
2013-06-04 02:00:00+00:00,119.0
2013-06-04 03:00:00+00:00,254.0
